18,1
103,1
138,1
521,1
112,1
154,1
178,1
29,1
59,1
96,1
59,1
13,1
8,1
59,1
0,1


182,1
117,1
200,1
95,1
94,1

372,1
666,1
279,1
402,1
248,1

7,1
50,1
0,1
30,1
32,1
